b'timestamp',b'steering angle'
1479426214636219402,-0.07679449021816254
1479426214685969208,-0.0593411959707737
1479426214735567159,-0.05061454698443413
1479426214785929706,-0.045378562062978745
1479426214835437561,-0.045378562062978745
1479426214885677146,-0.045378562062978745
1479426214935507795,-0.04712389037013054
1479426214985521662,-0.05061454698443413
1479426215035711404,-0.05061454698443413
1479426215085583848,-0.04886921867728233
1479426215135489524,-0.04886921867728233
1479426215185467846,-0.054105207324028015
1479426215235522875,-0.06457718461751938
1479426215285544831,-0.08552113175392151
1479426215335468278,-0.10297442227602005
1479426215385437944,-0.12391837686300278
1479426215435638115,-0.12740904092788696
1479426215485715693,-0.12740904092788696
1479426215535631383,-0.12566371262073517
1479426215585577595,-0.12217304855585098
1479426215635757542,-0.12042772024869919
1479426215685826327,-0.1186823919415474
1479426215735569140,-0.11170107126235962
1479426215785951755,-0.10471975803375244
1479426215835622943,-0.09773843735456467
1479426215886028404,-0.09773843735456467
1479426215935811894,-0.09599310904741287
1479426215985814240,-0.09773843735456467
1479426216036047288,-0.09773843735456467
1479426216085892763,-0.09773843735456467
1479426216136745727,-0.09773843735456467
1479426216186699531,-0.09948376566171646
1479426216235684704,-0.10122909396886826
1479426216285830348,-0.10297442227602005
1479426216336148469,-0.10297442227602005
1479426216385633879,-0.10646508634090424
1479426216435882057,-0.10122909396886826
1479426216485774895,-0.09599310904741287
1479426216535824608,-0.0890117883682251
1479426216585888910,-0.08552113175392151
1479426216635632120,-0.08377580344676971
1479426216685755046,-0.08377580344676971
1479426216735673319,-0.08028514683246613
1479426216786216917,-0.07679449021816254
1479426216835917191,-0.07679449021816254
1479426216885772791,-0.08028514683246613
1479426216935884120,-0.08552113175392151
1479426216985879251,-0.0890117883682251
1479426217036306161,-0.09250245243310928
1479426217086047837,-0.09599310904741287
1479426217137005106,-0.09599310904741287
1479426217186547660,-0.0890117883682251
1479426217236154164,-0.07679449021816254
1479426217286130524,-0.06457718461751938
1479426217336091071,-0.04712389037013054
1479426217385966216,-0.04188790172338486
1479426217436276552,-0.04188790172338486
1479426217486016570,-0.045378562062978745
1479426217536123545,-0.05061454698443413
1479426217586409024,-0.054105207324028015
1479426217635850575,-0.054105207324028015
1479426217685990939,-0.054105207324028015
1479426217736024569,-0.05585053563117981
1479426217786189440,-0.0593411959707737
1479426217834722654,-0.06457718461751938
1479426217884600200,-0.07155849784612656
1479426217934991610,-0.08028514683246613
1479426217985501130,-0.08377580344676971
1479426218035560424,-0.08552113175392151
1479426218085639236,-0.08552113175392151
1479426218135739316,-0.0872664600610733
1479426218185565141,-0.0890117883682251
1479426218235598095,-0.09075712412595749
1479426218285619391,-0.09424778074026108
1479426218335500959,-0.09773843735456467
1479426218385712575,-0.09773843735456467
1479426218435484482,-0.09773843735456467
1479426218485551209,-0.09773843735456467
1479426218536775271,-0.10122909396886826
1479426218585573932,-0.10471975803375244
1479426218636127832,-0.10471975803375244
1479426218685974868,-0.10471975803375244
1479426218735544734,-0.10471975803375244
1479426218785478389,-0.10297442227602005
1479426218835906362,-0.09948376566171646
1479426218885959123,-0.09773843735456467
1479426218936035829,-0.09599310904741287
1479426218985699621,-0.09599310904741287
1479426219035791464,-0.09599310904741287
1479426219085839787,-0.09599310904741287
1479426219135884743,-0.09599310904741287
1479426219186248636,-0.09599310904741287
1479426219235826459,-0.09599310904741287
1479426219285824135,-0.09599310904741287
1479426219335938002,-0.09599310904741287
1479426219385917096,-0.09599310904741287
1479426219436171800,-0.09599310904741287
1479426219486101602,-0.09599310904741287
1479426219535747962,-0.09599310904741287
1479426219586026089,-0.09599310904741287
1479426219635937472,-0.09599310904741287
1479426219685787659,-0.09424778074026108
1479426219736061543,-0.09250245243310928
1479426219785993850,-0.09250245243310928
1479426219835970992,-0.09250245243310928
1479426219886355424,-0.09250245243310928
1479426219935882995,-0.09075712412595749
1479426219985900591,-0.09250245243310928
1479426220036065808,-0.09075712412595749
1479426220085891788,-0.09075712412595749
1479426220136411016,-0.09075712412595749
1479426220185960927,-0.09075712412595749
1479426220235998542,-0.0890117883682251
1479426220285925213,-0.0890117883682251
1479426220336235212,-0.0890117883682251
1479426220386271997,-0.0890117883682251
1479426220435997280,-0.09075712412595749
1479426220485881138,-0.09599310904741287
1479426220536151895,-0.09948376566171646
1479426220586019108,-0.09948376566171646
1479426220635902517,-0.10122909396886826
1479426220686059363,-0.09948376566171646
1479426220735760475,-0.10122909396886826
1479426220785754884,-0.10122909396886826
1479426220835996503,-0.09948376566171646
1479426220885837233,-0.09948376566171646
1479426220935997674,-0.09599310904741287
1479426220985868985,-0.09250245243310928
1479426221035915258,-0.0890117883682251
1479426221085953456,-0.0872664600610733
1479426221136144360,-0.0872664600610733
1479426221185815420,-0.0872664600610733
1479426221236158409,-0.0872664600610733
1479426221285855242,-0.0890117883682251
1479426221336011693,-0.09075712412595749
1479426221386073364,-0.09250245243310928
1479426221436356898,-0.09599310904741287
1479426221486389141,-0.09599310904741287
1479426221536448388,-0.09773843735456467
1479426221586307178,-0.09599310904741287
1479426221636978936,-0.09424778074026108
1479426221685895817,-0.09075712412595749
1479426221736063474,-0.08552113175392151
1479426221786180106,-0.08377580344676971
1479426221835933796,-0.08203047513961792
1479426221885917538,-0.08028514683246613
1479426221936118313,-0.07853981852531433
1479426221985943506,-0.07853981852531433
1479426222035974625,-0.07679449021816254
1479426222085958662,-0.07853981852531433
1479426222135959769,-0.07853981852531433
1479426222185870925,-0.08028514683246613
1479426222235933087,-0.08203047513961792
1479426222285874464,-0.08377580344676971
1479426222335921009,-0.08552113175392151
1479426222386002692,-0.08552113175392151
1479426222435868635,-0.0890117883682251
1479426222485892162,-0.09250245243310928
1479426222536647902,-0.09773843735456467
1479426222585806998,-0.10297442227602005
1479426222636291193,-0.10821041464805603
1479426222685884048,-0.10821041464805603
1479426222736025072,-0.10821041464805603
1479426222785965195,-0.10646508634090424
1479426222835947385,-0.10646508634090424
1479426222885932886,-0.10646508634090424
1479426222935962577,-0.10646508634090424
1479426222985999258,-0.10646508634090424
1479426223035926704,-0.10646508634090424
1479426223085884290,-0.10646508634090424
1479426223136059475,-0.10646508634090424
1479426223185988987,-0.10471975803375244
1479426223236029251,-0.10471975803375244
1479426223286055351,-0.10471975803375244
1479426223336028192,-0.10471975803375244
1479426223386303946,-0.10297442227602005
1479426223436071659,-0.10297442227602005
1479426223486077882,-0.10297442227602005
1479426223536184092,-0.10297442227602005
1479426223586069410,-0.10471975803375244
1479426223636113675,-0.10297442227602005
1479426223686077139,-0.09599310904741287
1479426223736154281,-0.08377580344676971
1479426223786422796,-0.06981316953897476
1479426223836153478,-0.06108652427792549
1479426223886136959,-0.05585053563117981
1479426223936113232,-0.05585053563117981
1479426223986147719,-0.054105207324028015
1479426224036049138,-0.05061454698443413
1479426224086132010,-0.04886921867728233
1479426224136215050,-0.04712389037013054
1479426224186841914,-0.04712389037013054
1479426224236099842,-0.04712389037013054
1479426224286101552,-0.04712389037013054
1479426224336060207,-0.05061454698443413
1479426224386052091,-0.05585053563117981
1479426224436656392,-0.0593411959707737
1479426224486169004,-0.06457718461751938
1479426224536113109,-0.06457718461751938
1479426224586126162,-0.06981316953897476
1479426224636620514,-0.07155849784612656
1479426224686218695,-0.07853981852531433
1479426224736488958,-0.08552113175392151
1479426224786511390,-0.09424778074026108
1479426224836446610,-0.09599310904741287
1479426224886460974,-0.09948376566171646
1479426224936236528,-0.09948376566171646
1479426224986254409,-0.10122909396886826
1479426225036301699,-0.10122909396886826
1479426225086483092,-0.10122909396886826
1479426225136273690,-0.10122909396886826
1479426225186144750,-0.09773843735456467
1479426225236170409,-0.09424778074026108
1479426225286640807,-0.09424778074026108
1479426225336467266,-0.09424778074026108
1479426225386391601,-0.09424778074026108
1479426225436366806,-0.09599310904741287
1479426225486346260,-0.09599310904741287
1479426225536229020,-0.09773843735456467
1479426225586224662,-0.10122909396886826
1479426225636324310,-0.10122909396886826
1479426225686226216,-0.10122909396886826
1479426225736357135,-0.10122909396886826
1479426225786279455,-0.09948376566171646
1479426225836305909,-0.09773843735456467
1479426225886319688,-0.09773843735456467
1479426225936410219,-0.09773843735456467
1479426225986334784,-0.09948376566171646
1479426226036390791,-0.09948376566171646
1479426226086342192,-0.09948376566171646
1479426226136397364,-0.09948376566171646
1479426226186445453,-0.09948376566171646
1479426226236487735,-0.09948376566171646
1479426226286433179,-0.09948376566171646
1479426226336919560,-0.09948376566171646
1479426226386433357,-0.09948376566171646
1479426226436703477,-0.09599310904741287
1479426226486434715,-0.09599310904741287
1479426226536502293,-0.09250245243310928
1479426226586355484,-0.0890117883682251
1479426226636423978,-0.08552113175392151
1479426226686831426,-0.07679449021816254
1479426226736799902,-0.06806784123182297
1479426226787099484,-0.05235987901687622
1479426226836419603,-0.045378562062978745
1479426226886806201,-0.04014257341623306
1479426226936959556,-0.03839724510908127
1479426226986385049,-0.036651913076639175
1479426227036676340,-0.036651913076639175
1479426227086521855,-0.03490658476948738
1479426227136585390,-0.03141592815518379
1479426227186536797,-0.02617993950843811
1479426227236609668,-0.022689281031489372
1479426227286511617,-0.015707964077591896
1479426227336537084,-0.013962633907794952
1479426227386451748,-0.012217304669320583
1479426227437087449,-0.010471975430846214
1479426227487177543,-0.006981316953897476
1479426227536590356,-0.001745329238474369
1479426227586696749,0.001745329238474369
1479426227636696784,0.003490658476948738
1479426227686610338,0.005235987715423107
1479426227736810571,0.005235987715423107
1479426227786820562,0.003490658476948738
1479426227837339180,-0.003490658476948738
1479426227887044608,-0.02967059798538685
1479426227936928903,-0.04712389037013054
1479426227986895621,-0.0593411959707737
1479426228036951108,-0.0593411959707737
1479426228086877042,-0.05235987901687622
1479426228136993055,-0.04363323003053665
1479426228186787549,-0.03316125646233559
1479426228236909770,-0.027925267815589905
1479426228286855061,-0.022689281031489372
1479426228336899200,-0.02094395086169243
1479426228386915300,-0.02094395086169243
1479426228436832247,-0.02094395086169243
1479426228486823330,-0.02094395086169243
1479426228536770261,-0.02094395086169243
1479426228586848036,-0.02094395086169243
1479426228636809718,-0.02094395086169243
1479426228686876351,-0.02094395086169243
1479426228736845459,-0.02094395086169243
1479426228786811005,-0.02094395086169243
1479426228836974446,-0.02094395086169243
1479426228886924892,-0.02094395086169243
1479426228936948795,-0.019198622554540634
1479426228986828335,-0.02094395086169243
1479426229037079125,-0.019198622554540634
1479426229086931064,-0.019198622554540634
1479426229136990821,-0.01745329238474369
1479426229187155405,-0.015707964077591896
1479426229237064729,-0.015707964077591896
1479426229287258569,-0.012217304669320583
1479426229337391582,-0.010471975430846214
1479426229387383643,-0.006981316953897476
1479426229437287826,-0.003490658476948738
1479426229487552823,0.0
1479426229537384677,0.001745329238474369
1479426229587500200,0.001745329238474369
1479426229637115314,0.003490658476948738
1479426229687083954,0.005235987715423107
1479426229737479411,0.005235987715423107
1479426229787281977,0.005235987715423107
1479426229837157286,0.006981316953897476
1479426229887065904,0.008726646192371845
1479426229937154487,0.010471975430846214
1479426229987090903,0.010471975430846214
1479426230037129120,0.010471975430846214
1479426230087108474,0.008726646192371845
1479426230137191178,0.005235987715423107
1479426230187246672,0.003490658476948738
1479426230237185428,0.001745329238474369
1479426230287221098,0.001745329238474369
1479426230337288194,0.001745329238474369
1479426230387256024,0.001745329238474369
1479426230437132925,0.001745329238474369
1479426230487426711,0.001745329238474369
1479426230537105661,0.001745329238474369
1479426230587248285,0.001745329238474369
1479426230637314935,0.001745329238474369
1479426230687353992,0.003490658476948738
1479426230737317270,0.005235987715423107
1479426230787215271,0.005235987715423107
1479426230837923542,0.003490658476948738
1479426230887279594,0.003490658476948738
1479426230937279899,0.001745329238474369
1479426230987371923,0.001745329238474369
1479426231037232418,0.001745329238474369
1479426231087426782,0.001745329238474369
1479426231137351861,0.001745329238474369
1479426231187320866,0.001745329238474369
1479426231237387059,0.003490658476948738
1479426231287314161,0.003490658476948738
1479426231337339509,0.005235987715423107
1479426231387299636,0.005235987715423107
1479426231437459656,0.003490658476948738
1479426231487831398,0.003490658476948738
1479426231537616327,0.001745329238474369
1479426231587488061,0.001745329238474369
1479426231637226001,0.0
1479426231687361085,0.0
1479426231737366350,0.001745329238474369
1479426231787198044,0.001745329238474369
1479426231837425951,0.001745329238474369
1479426231887742524,0.001745329238474369
1479426231937280185,0.001745329238474369
1479426231987865380,0.001745329238474369
1479426232037551532,0.001745329238474369
1479426232087480941,0.001745329238474369
1479426232137438937,0.003490658476948738
1479426232187355714,0.008726646192371845
1479426232235932336,0.012217304669320583
1479426232287252828,0.013962633907794952
1479426232338321808,0.013962633907794952
1479426232388236497,0.013962633907794952
1479426232437832569,0.015707964077591896
1479426232488211469,0.01745329238474369
1479426232538425907,0.019198622554540634
1479426232587801129,0.019198622554540634
1479426232637836351,0.02094395086169243
1479426232687935745,0.02094395086169243
1479426232737836259,0.02094395086169243
1479426232787949549,0.02094395086169243
1479426232837889095,0.01745329238474369
1479426232888453591,0.015707964077591896
1479426232937884606,0.013962633907794952
1479426232987862795,0.012217304669320583
1479426233037856570,0.012217304669320583
1479426233087933343,0.008726646192371845
1479426233138100941,0.005235987715423107
1479426233187914961,0.001745329238474369
1479426233237994181,0.0
1479426233287998142,0.0
1479426233338016610,0.001745329238474369
1479426233387985535,0.001745329238474369
1479426233438000337,0.001745329238474369
1479426233487903778,0.001745329238474369
1479426233538175661,0.001745329238474369
1479426233588089620,0.001745329238474369
1479426233637987101,0.001745329238474369
1479426233688805484,0.003490658476948738
1479426233738218907,0.005235987715423107
1479426233788155618,0.005235987715423107
1479426233838729694,0.005235987715423107
1479426233888323593,0.001745329238474369
1479426233936123174,0.001745329238474369
1479426233988798271,0.001745329238474369
1479426234038807248,0.001745329238474369
1479426234089358772,0.003490658476948738
1479426234138218699,0.003490658476948738
1479426234188369913,0.003490658476948738
1479426234238001653,0.003490658476948738
1479426234288450917,0.003490658476948738
1479426234338091551,0.005235987715423107
1479426234388083902,0.005235987715423107
1479426234438003432,0.003490658476948738
1479426234488682393,0.003490658476948738
1479426234538009606,0.001745329238474369
1479426234587887866,0.001745329238474369
1479426234638047401,0.001745329238474369
1479426234688086705,0.001745329238474369
1479426234738572771,0.001745329238474369
1479426234788504250,0.001745329238474369
1479426234838244908,0.001745329238474369
1479426234888702921,0.001745329238474369
1479426234938045925,0.001745329238474369
1479426234988205238,0.001745329238474369
1479426235038212671,0.001745329238474369
1479426235088467372,0.001745329238474369
1479426235138745843,-0.001745329238474369
1479426235188183500,-0.003490658476948738
1479426235238853451,-0.003490658476948738
1479426235288246078,-0.005235987715423107
1479426235338200194,-0.005235987715423107
1479426235388213694,-0.005235987715423107
1479426235438192792,-0.008726646192371845
1479426235488458649,-0.008726646192371845
1479426235538395909,-0.010471975430846214
1479426235588400079,-0.010471975430846214
1479426235638347385,-0.010471975430846214
1479426235688274254,-0.010471975430846214
1479426235738422536,-0.010471975430846214
1479426235788927434,-0.010471975430846214
1479426235838805028,-0.010471975430846214
1479426235888471323,-0.010471975430846214
1479426235938410364,-0.010471975430846214
1479426235988377887,-0.010471975430846214
1479426236038360724,-0.010471975430846214
1479426236088483690,-0.005235987715423107
1479426236138656666,-0.001745329238474369
1479426236188470987,0.001745329238474369
1479426236239254254,0.001745329238474369
1479426236288582991,0.0
1479426236338508416,0.0
1479426236388429374,-0.001745329238474369
1479426236438493045,-0.001745329238474369
1479426236488638118,-0.001745329238474369
1479426236538389271,-0.001745329238474369
1479426236588590693,0.0
1479426236638499604,0.0
1479426236688408560,0.001745329238474369
1479426236738638567,0.001745329238474369
1479426236788702033,0.001745329238474369
1479426236839732908,0.001745329238474369
1479426236888558988,0.001745329238474369
1479426236938518763,0.001745329238474369
1479426236988574671,0.001745329238474369
1479426237038571659,0.003490658476948738
1479426237088658204,0.003490658476948738
1479426237138680093,0.001745329238474369
1479426237189329394,0.001745329238474369
1479426237238978843,0.001745329238474369
1479426237288688551,0.001745329238474369
1479426237338580870,0.001745329238474369
1479426237388455391,0.001745329238474369
1479426237438852847,0.003490658476948738
1479426237489097939,0.003490658476948738
1479426237538880930,0.003490658476948738
1479426237589387725,0.005235987715423107
1479426237638598016,0.005235987715423107
1479426237689773299,0.005235987715423107
1479426237739179809,0.005235987715423107
1479426237789239964,0.005235987715423107
1479426237838911801,0.005235987715423107
1479426237887255615,0.005235987715423107
1479426237937267810,0.005235987715423107
1479426237987874187,0.005235987715423107
1479426238039279237,0.005235987715423107
1479426238089695309,0.005235987715423107
1479426238138988476,0.005235987715423107
1479426238188900445,0.005235987715423107
1479426238238914934,0.005235987715423107
1479426238289008619,0.005235987715423107
1479426238339803669,0.005235987715423107
1479426238388894854,0.005235987715423107
1479426238439583936,0.005235987715423107
1479426238489569989,0.005235987715423107
1479426238538985455,0.003490658476948738
1479426238588984744,-0.001745329238474369
1479426238639570162,0.001745329238474369
1479426238689145206,0.027925267815589905
1479426238739206617,0.04188790172338486
1479426238789341877,0.04188790172338486
1479426238839864379,0.03839724510908127
1479426238889156217,0.03141592815518379
1479426238939052074,0.027925267815589905
1479426238989908227,0.019198622554540634
1479426239039178487,0.008726646192371845
1479426239089419948,-0.003490658476948738
1479426239139264211,-0.005235987715423107
1479426239189397577,-0.005235987715423107
1479426239239268877,-0.005235987715423107
1479426239289215792,-0.005235987715423107
1479426239339148565,-0.006981316953897476
1479426239389406742,-0.008726646192371845
1479426239439207681,-0.008726646192371845
1479426239489284686,-0.008726646192371845
1479426239539200984,-0.013962633907794952
1479426239589370674,-0.024434609338641167
1479426239639933995,-0.024434609338641167
1479426239689184198,-0.022689281031489372
1479426239739428444,-0.022689281031489372
1479426239789270159,-0.022689281031489372
1479426239840005963,-0.019198622554540634
1479426239889395109,-0.013962633907794952
1479426239939482068,-0.012217304669320583
1479426239989678880,-0.003490658476948738
1479426240039568777,0.0
1479426240089534037,0.001745329238474369
1479426240139513762,0.001745329238474369
1479426240189576532,0.0
1479426240239448593,0.0
1479426240289501322,0.005235987715423107
1479426240339727378,0.010471975430846214
1479426240389370780,0.022689281031489372
1479426240439378522,0.02617993950843811
1479426240489449676,0.027925267815589905
1479426240539840791,0.027925267815589905
1479426240589942777,0.027925267815589905
1479426240640217090,0.027925267815589905
1479426240689402812,0.02617993950843811
1479426240739510230,0.02617993950843811
1479426240790265058,0.024434609338641167
1479426240839559808,0.02094395086169243
1479426240889526219,0.01745329238474369
1479426240940076107,0.013962633907794952
1479426240989705715,0.012217304669320583
1479426241040011593,0.013962633907794952
1479426241089855405,0.013962633907794952
1479426241140084527,0.013962633907794952
1479426241190008164,0.012217304669320583
1479426241239691066,0.012217304669320583
1479426241289742669,0.012217304669320583
1479426241339751666,0.010471975430846214
1479426241389645910,0.008726646192371845
1479426241440379019,0.008726646192371845
1479426241490714581,0.008726646192371845
1479426241537595424,0.010471975430846214
1479426241589925503,0.013962633907794952
1479426241639656224,0.013962633907794952
1479426241690332862,0.013962633907794952
1479426241739487470,0.013962633907794952
1479426241789597738,0.013962633907794952
1479426241839631975,0.01745329238474369
1479426241890092794,0.024434609338641167
